threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.457,1267,15,0.0286518,B,B,B,True,True,True,-17.0755,-17.2232,-0.147699,0.233699,0.0412302,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.264476921525784, ""B"": -17.223246767563978, ""C"": -18.367701618000865, ""D"": -20.761770678684115}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.458,1278,15,0.0276409,B,B,B,True,True,True,-15.8089,-15.9689,-0.159934,0.63258,0.0277797,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.996649424545467, ""B"": -15.968869772332255, ""C"": -20.67651944293175, ""D"": -16.38315418246202}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.458,1267,15,0.0283166,B,A,B,True,False,False,-17.0755,-17.5444,-0.468802,0.233699,-0.261584,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.28276593622286, ""B"": -17.544350265496178, ""C"": -18.332214379683137, ""D"": -20.53705061925575}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.459,1278,15,0.0280697,B,A,B,True,False,False,-15.8089,-15.2893,0.519637,0.63258,-0.0592816,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.230017569847405, ""B"": -15.289299182331888, ""C"": -19.472912074430496, ""D"": -16.102058772696182}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.459,1267,15,0.0276929,B,A,B,True,False,False,-17.0755,-17.0362,0.0393531,0.233699,-0.0182198,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.017974869930185, ""B"": -17.036194686719682, ""C"": -18.135995652526617, ""D"": -20.504644103813916}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.46,1278,15,0.0286413,B,A,B,True,False,False,-15.8089,-15.5893,0.219674,0.63258,-0.107177,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.482084745075554, ""B"": -15.589262200606754, ""C"": -19.77311540683877, ""D"": -16.00807836453896}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.46,1267,15,0.0287728,B,B,B,True,True,True,-17.0755,-17.4354,-0.359855,0.233699,0.0765253,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.5119284177199, ""B"": -17.435403130351915, ""C"": -18.279750453308225, ""D"": -20.78809021320194}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.461,1278,15,0.028452,B,A,B,True,False,False,-15.8089,-15.4804,0.328551,0.63258,-0.176718,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.303666422143579, ""B"": -15.480384827009402, ""C"": -19.787242589052767, ""D"": -15.902975769597106}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.461,1267,15,0.0285061,B,A,B,True,False,False,-17.0755,-17.2983,-0.222703,0.233699,-0.6479,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.650350796058774, ""B"": -17.298250883904984, ""C"": -18.209163578227162, ""D"": -20.628732341341674}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.462,1278,15,0.0288004,B,A,B,True,False,False,-15.8089,-15.4425,0.366416,0.63258,-0.174602,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.2679175932426, ""B"": -15.442519586882554, ""C"": -19.625927593886445, ""D"": -16.0564713482745}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.462,1267,15,0.0285109,B,A,B,True,False,False,-17.0755,-17.2956,-0.220014,0.233699,-0.152352,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.143209517991636, ""B"": -17.295561349223135, ""C"": -18.320301692932844, ""D"": -20.64248492149636}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.463,1278,15,0.0272803,B,B,B,True,True,True,-15.8089,-15.333,0.475934,0.63258,0.129028,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.462029764661565, ""B"": -15.333001968450844, ""C"": -19.50793937182607, ""D"": -16.038561190478504}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.463,1267,15,0.0277258,B,B,B,True,True,True,-17.0755,-17.4467,-0.371156,0.233699,0.0951331,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.54183639565599, ""B"": -17.44670334416878, ""C"": -18.303554240614176, ""D"": -20.40540407691151}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.464,1278,15,0.0274484,B,A,B,True,False,False,-15.8089,-15.4276,0.381287,0.63258,-0.288378,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.139270808780566, ""B"": -15.42764879835886, ""C"": -19.486009078173083, ""D"": -15.824670081725344}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.464,1267,15,0.0277285,B,A,B,True,False,False,-17.0755,-17.169,-0.0934383,0.233699,-0.287543,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.88144358014688, ""B"": -17.168986149103148, ""C"": -17.94226654432714, ""D"": -20.745742386206985}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.465,1278,15,0.0289531,B,B,B,True,True,True,-15.8089,-14.5509,1.25802,0.63258,1.32961,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.880525098415092, ""B"": -14.550913902698085, ""C"": -19.984203696236364, ""D"": -16.161795449908823}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.465,1267,15,0.0284786,B,A,B,True,False,False,-17.0755,-17.232,-0.156435,0.233699,-0.0730962,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.158886320656165, ""B"": -17.231982476034318, ""C"": -18.54669876396656, ""D"": -19.54812933318317}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.466,1278,15,0.0280674,B,A,B,True,False,False,-15.8089,-15.5852,0.223737,0.63258,-0.257562,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.327637088485062, ""B"": -15.585198886226863, ""C"": -20.578304302900506, ""D"": -15.878786580171436}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.466,1267,15,0.0290565,B,A,B,True,False,False,-17.0755,-17.4796,-0.404024,0.233699,-0.237634,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.241937513055746, ""B"": -17.47957191755995, ""C"": -18.336818696931005, ""D"": -20.290804226417094}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.467,1278,15,0.0289123,B,A,B,True,False,False,-15.8089,-15.852,-0.0430916,0.63258,-0.10393,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.748097418341786, ""B"": -15.852027583343443, ""C"": -20.350207879120717, ""D"": -16.283405172172934}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.467,1267,15,0.0335618,B,B,B,True,True,True,-17.0755,-17.3673,-0.291778,0.233699,0.0646175,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.43194350146223, ""B"": -17.36732599356037, ""C"": -18.26900233514607, ""D"": -20.301121152937412}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.468,1278,15,0.0328775,B,A,B,True,False,False,-15.8089,-16.0532,-0.244305,0.63258,-0.300588,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.752653225907125, ""B"": -16.05324076281977, ""C"": -19.924327125045238, ""D"": -16.68664641433861}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.468,1267,15,0.0304827,B,A,B,True,False,False,-17.0755,-17.2889,-0.213386,0.233699,-0.17427,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.1146639038343, ""B"": -17.2889339322428, ""C"": -18.428435560315847, ""D"": -20.76475117634982}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.469,1278,15,0.0289329,B,B,B,True,True,True,-15.8089,-15.9573,-0.148342,0.63258,0.0346698,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.991948132403195, ""B"": -15.957278330984991, ""C"": -20.45840348438651, ""D"": -16.493654838064685}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.469,1267,15,0.0292308,B,B,B,True,True,True,-17.0755,-17.1919,-0.116338,0.233699,0.00243874,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.194324850977864, ""B"": -17.191886107699247, ""C"": -18.281843742355704, ""D"": -20.420981080271304}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.47,1278,15,0.028764,B,B,B,True,True,True,-15.8089,-15.8599,-0.0509599,0.63258,0.217809,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.07770445314236, ""B"": -15.859895841684192, ""C"": -20.36256187252002, ""D"": -16.297641154495068}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.47,1267,15,0.0287395,B,B,B,True,True,True,-17.0755,-17.616,-0.540409,0.233699,0.00292339,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.618879927438684, ""B"": -17.61595653479162, ""C"": -18.27916396781802, ""D"": -20.834941270761192}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.471,1278,15,0.0296075,B,B,B,True,True,True,-15.8089,-15.9278,-0.118889,0.63258,0.031831,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.959656299324706, ""B"": -15.927825265185675, ""C"": -20.443741151000722, ""D"": -16.399878168827854}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.471,1267,15,0.0394449,B,B,B,True,True,True,-17.0755,-17.2751,-0.199539,0.233699,0.077993,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.353079392807558, ""B"": -17.27508636660059, ""C"": -18.32246096432209, ""D"": -20.607950958888978}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.472,1278,15,0.030036,B,A,B,True,False,False,-15.8089,-16.056,-0.247033,0.63258,-0.363133,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.692836123984307, ""B"": -16.05596898816293, ""C"": -20.174972493827227, ""D"": -16.608661696256604}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.472,1267,15,0.0298716,B,B,B,True,True,True,-17.0755,-17.1847,-0.109197,0.233699,0.384781,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.56952617771458, ""B"": -17.184745107544586, ""C"": -18.64971771836281, ""D"": -21.049165094271302}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.473,1278,15,0.0288856,B,B,B,True,True,True,-15.8089,-16.4204,-0.611467,0.63258,0.0476105,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.468013474252075, ""B"": -16.42040293291211, ""C"": -21.02508136232791, ""D"": -16.936961167957634}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.473,1267,15,0.0299101,B,B,B,True,True,True,-17.0755,-17.3341,-0.258548,0.233699,0.0122758,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.346371939813253, ""B"": -17.334096178310574, ""C"": -18.320267969742417, ""D"": -20.419759451411664}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.474,1278,15,0.0280108,B,A,B,True,False,False,-15.8089,-15.7277,0.0812581,0.63258,-0.113439,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.614239008864388, ""B"": -15.727677848713938, ""C"": -20.039959500987607, ""D"": -16.261602374375798}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.474,1267,15,0.0290889,B,B,B,True,True,True,-17.0755,-17.0214,0.0541795,0.233699,0.203326,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.22469444316812, ""B"": -17.021368351692217, ""C"": -18.21112565882504, ""D"": -20.46306683914736}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.475,1278,15,0.029482,B,B,B,True,True,True,-15.8089,-15.8808,-0.0719001,0.63258,0.02428,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.905116059817374, ""B"": -15.880836048076162, ""C"": -20.196988123665506, ""D"": -16.469455641461536}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.475,1267,15,0.0286455,B,B,B,True,True,True,-17.0755,-17.3885,-0.312924,0.233699,0.12156,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.510031180339865, ""B"": -17.388471344631398, ""C"": -18.411489630118012, ""D"": -20.665447145700455}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.476,1278,15,0.0284907,B,B,B,True,True,True,-15.8089,-15.7103,0.0986475,0.63258,0.0924811,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.802769481902942, ""B"": -15.710288428294007, ""C"": -20.210751345242898, ""D"": -16.143386885523796}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.476,1267,15,0.0289407,B,A,B,True,False,False,-17.0755,-17.2281,-0.1526,0.233699,-0.277613,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.950535195705015, ""B"": -17.228148225185578, ""C"": -18.408065624535084, ""D"": -20.50133507233113}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.477,1278,15,0.0284794,B,A,B,True,False,False,-15.8089,-15.6734,0.135543,0.63258,-0.0387015,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.634691233746707, ""B"": -15.673392731172498, ""C"": -20.112413591501536, ""D"": -16.19467259454541}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.477,1267,15,0.0315172,B,B,B,True,True,True,-17.0755,-17.2891,-0.213507,0.233699,0.072739,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.36179407814052, ""B"": -17.289055062268744, ""C"": -18.52092406526208, ""D"": -20.479676744900644}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.478,1278,15,0.0286824,B,B,B,True,True,True,-15.8089,-15.644,0.164986,0.63258,0.200463,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.844413058133796, ""B"": -15.643950266065076, ""C"": -20.009428831297555, ""D"": -16.317322704708204}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.478,1267,15,0.0286189,B,B,B,True,True,True,-17.0755,-17.3311,-0.255587,0.233699,0.208532,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.539666716184, ""B"": -17.331134386433405, ""C"": -18.34128818102181, ""D"": -20.316498934291303}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.479,1278,15,0.0297902,B,A,B,True,False,False,-15.8089,-15.6282,0.180702,0.63258,-0.276795,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.351439423393458, ""B"": -15.628234356816392, ""C"": -19.813627262687078, ""D"": -16.060294572846033}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.479,1267,15,0.0289709,B,A,B,True,False,False,-17.0755,-17.1591,-0.0835807,0.233699,-0.202963,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.956165688403416, ""B"": -17.1591285650793, ""C"": -18.064174430444837, ""D"": -20.644477020949125}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.48,1278,15,0.0286017,B,B,B,True,True,True,-15.8089,-14.7708,1.03816,0.63258,1.22352,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.994301243918017, ""B"": -14.770780919207027, ""C"": -20.268593680382764, ""D"": -16.144774903077632}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.48,1267,15,0.0298871,B,B,B,True,True,True,-17.0755,-17.1336,-0.0580765,0.233699,0.0503421,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.183966363430955, ""B"": -17.13362427787797, ""C"": -18.624196914955974, ""D"": -19.396713947877288}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.481,1278,15,0.0284996,B,A,B,True,False,False,-15.8089,-15.9129,-0.103955,0.63258,-0.374029,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.538862067041919, ""B"": -15.912891301122727, ""C"": -20.904587017561425, ""D"": -16.08059382729698}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.481,1267,15,0.0294174,B,A,B,True,False,False,-17.0755,-17.5061,-0.430545,0.233699,-0.0654195,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.44067332649138, ""B"": -17.506092783383792, ""C"": -18.53361126128584, ""D"": -20.30816497001797}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.482,1278,15,0.0300505,B,A,B,True,False,False,-15.8089,-16.018,-0.20907,0.63258,-0.118375,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.89963046880439, ""B"": -16.01800585296587, ""C"": -20.260057229905215, ""D"": -16.4742439170368}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.482,1267,15,0.0294676,B,A,B,True,False,False,-17.0755,-17.2033,-0.127774,0.233699,-0.146494,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.056828504195437, ""B"": -17.203322128145373, ""C"": -18.403934199362993, ""D"": -20.403622278477997}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.483,1278,15,0.0278299,B,A,B,True,False,False,-15.8089,-15.8173,-0.00837563,0.63258,-0.165289,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.652022342663258, ""B"": -15.817311604332644, ""C"": -20.24754646679503, ""D"": -16.341457100235857}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.483,1267,15,0.0288354,B,A,B,True,False,False,-17.0755,-17.1993,-0.123755,0.233699,-0.24316,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.956142104812898, ""B"": -17.19930241050315, ""C"": -18.254476012662053, ""D"": -20.300748131237924}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.484,1278,15,0.0282729,B,A,B,True,False,False,-15.8089,-15.733,0.0759808,0.63258,-0.174906,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.558049113955349, ""B"": -15.732955151761416, ""C"": -20.039010318098008, ""D"": -16.200180185842328}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
