threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.451,1277,16,0.0311192,A,A,A,True,True,True,-14.712,-15.4925,-0.780561,1.81889,1.42732,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.492538044345565, ""B"": -16.91985632025171, ""C"": -17.974831085070036, ""D"": -22.592366710305214}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.451,1266,16,0.0304691,B,B,B,True,True,True,-15.1276,-15.9739,-0.846276,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.348907204112038, ""B"": -15.973907204112038, ""C"": -19.047343010366603, ""D"": -22.990653682034463}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.451,1267,16,0.0302143,B,A,B,True,False,False,-17.0755,-17.3464,-0.270849,0.233699,-0.0649478,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.281449019443244, ""B"": -17.34639683930436, ""C"": -18.257064014673233, ""D"": -20.601351940538734}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.452,1262,16,0.0297717,A,A,A,True,True,True,-12.3911,-14.0877,-1.69659,6.80929,5.80713,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.08765104226768, ""B"": -25.35946338903159, ""C"": -19.894780836999416, ""D"": -19.93710440871655}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.452,1264,16,0.0293473,A,A,A,True,True,True,-15.4029,-16.0218,-0.618873,4.77104,3.88649,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.02180394111201, ""B"": -21.982535037331218, ""C"": -19.908289979211986, ""D"": -23.09086034334905}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.452,1265,16,0.0294827,A,A,A,True,True,True,-16.6898,-17.8141,-1.12428,1.31968,1.51787,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.814120294875465, ""B"": -19.331987693411065, ""C"": -20.107375383631734, ""D"": -22.268809109926224}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.452,1257,16,0.0292136,A,A,A,True,True,True,-12.7524,-12.4525,0.299898,5.57247,5.82113,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.452545125037432, ""B"": -18.27367915958166, ""C"": -25.109883450903, ""D"": -21.558549974113703}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.452,1258,16,0.0297654,A,A,A,True,True,True,-15.4685,-15.0153,0.453255,2.53602,3.2284,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.015278507838957, ""B"": -26.253810673952103, ""C"": -18.243679277598858, ""D"": -22.83730285987258}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.452,1265,16,0.0292585,A,A,A,True,True,True,-15.4863,-17.3434,-1.85708,2.33835,0.777395,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.34339446411468, ""B"": -20.100638281088322, ""C"": -29.490951131563634, ""D"": -18.120789263164625}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.452,1261,16,0.0292753,A,A,A,True,True,True,-13.9754,-13.7746,0.200796,2.42178,2.56893,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.774592977948487, ""B"": -16.34352482923896, ""C"": -18.595549520570785, ""D"": -17.473345679690283}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.452,1272,16,0.0296309,A,A,A,True,True,True,-13.7068,-15.5788,-1.87198,1.93063,0.639455,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.578755660368188, ""B"": -16.21821094106417, ""C"": -19.951907983457204, ""D"": -18.6138430949577}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.452,1269,16,0.0296855,A,A,A,True,True,True,-14.9388,-16.8033,-1.8645,1.38537,1.10531,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.80333209519449, ""B"": -17.908645181538304, ""C"": -20.108674328774214, ""D"": -21.7501946631819}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.452,1278,16,0.0293921,B,A,B,True,False,False,-15.8089,-15.7826,0.0263583,0.63258,-0.0305576,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.752020032377914, ""B"": -15.782577653852059, ""C"": -20.219912916523754, ""D"": -16.18169676384423}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.452,1277,16,0.029622,A,A,A,True,True,True,-14.712,-15.2069,-0.494972,1.81889,2.07678,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.206949357758276, ""B"": -17.283732283336576, ""C"": -18.22547202114947, ""D"": -23.070168568752706}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.452,1266,16,0.029438,B,B,B,True,True,True,-15.1276,-15.7775,-0.649901,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.152532316278666, ""B"": -15.777532316278666, ""C"": -19.08536469404862, ""D"": -23.123046359280124}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.452,1267,16,0.0296451,B,B,B,True,True,True,-17.0755,-17.2877,-0.2122,0.233699,0.119124,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.40687218779931, ""B"": -17.28774775279453, ""C"": -18.383258750662208, ""D"": -20.517305572051555}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.453,1262,16,0.0287343,A,A,A,True,True,True,-12.3911,-13.9995,-1.60843,6.80929,5.86991,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.999496364252991, ""B"": -25.318443912779912, ""C"": -19.869408125523478, ""D"": -19.928671088884585}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.453,1264,16,0.0288179,A,A,A,True,True,True,-15.4029,-16.04,-0.63708,4.77104,3.93743,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.040010863607677, ""B"": -21.855472849782018, ""C"": -19.977439534617588, ""D"": -23.20170221637818}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.453,1265,16,0.0290815,A,A,A,True,True,True,-16.6898,-17.4684,-0.778518,1.31968,1.9508,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.468354625743814, ""B"": -19.419153988725157, ""C"": -20.144024455468752, ""D"": -22.209906473755836}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.453,1257,16,0.0323097,A,A,A,True,True,True,-12.7524,-12.3373,0.415164,5.57247,5.71996,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.33727904688567, ""B"": -18.057234335690737, ""C"": -23.694210447371006, ""D"": -21.514846239238977}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.453,1258,16,0.0284394,A,A,A,True,True,True,-15.4685,-15.1475,0.321022,2.53602,3.038,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.147511246264912, ""B"": -25.965472737327218, ""C"": -18.185516206547618, ""D"": -22.79213231895119}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.453,1265,16,0.0290084,A,A,A,True,True,True,-15.4863,-17.1445,-1.65817,2.33835,0.932251,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.144479084643535, ""B"": -19.98870727326721, ""C"": -29.44068529922515, ""D"": -18.076729982276447}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.453,1261,16,0.0288497,A,A,A,True,True,True,-13.9754,-13.7987,0.176641,2.42178,2.41143,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.798747302033007, ""B"": -16.210173619900615, ""C"": -18.40020040748641, ""D"": -17.214855643209376}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.453,1272,16,0.0307394,A,A,A,True,True,True,-13.7068,-15.2885,-1.58174,1.93063,0.642409,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.288509416073794, ""B"": -15.930918315185409, ""C"": -19.66705841233488, ""D"": -18.451777163871157}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.453,1269,16,0.0297795,A,A,A,True,True,True,-14.9388,-16.6432,-1.70433,1.38537,1.37377,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.643155028810725, ""B"": -18.01692918446497, ""C"": -19.78635311871767, ""D"": -21.613640122115612}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.453,1278,16,0.0295211,B,A,B,True,False,False,-15.8089,-15.8289,-0.0199205,0.63258,-0.167227,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.66162950033322, ""B"": -15.828856493841158, ""C"": -20.13497113311314, ""D"": -16.20006995962467}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.453,1277,16,0.0282879,A,A,A,True,True,True,-14.712,-14.9053,-0.193364,1.81889,2.30774,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.905340436147526, ""B"": -17.21308452624362, ""C"": -17.927457473939285, ""D"": -22.71460450766608}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.453,1266,16,0.0291377,B,B,B,True,True,True,-15.1276,-15.6153,-0.487717,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.990348423365504, ""B"": -15.615348423365504, ""C"": -18.907393098517787, ""D"": -23.101141171355266}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.453,1267,16,0.0290885,B,B,B,True,True,True,-17.0755,-17.1999,-0.12431,0.233699,0.0515353,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.251392919570208, ""B"": -17.19985762365104, ""C"": -18.235546454787254, ""D"": -20.216670889873058}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.454,1262,16,0.0337836,A,A,A,True,True,True,-12.3911,-14.0203,-1.62923,6.80929,5.82697,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -14.020296776972828, ""B"": -25.436808596132323, ""C"": -19.84726181346923, ""D"": -20.05741265841789}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.454,1264,16,0.0303986,A,A,A,True,True,True,-15.4029,-16.1555,-0.752553,4.77104,3.71913,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.155483959941193, ""B"": -21.738198895666756, ""C"": -19.87461793469265, ""D"": -23.61955655104248}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.454,1265,16,0.0290972,A,A,A,True,True,True,-16.6898,-17.5276,-0.837728,1.31968,1.29648,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.527564627234824, ""B"": -18.824048129172297, ""C"": -20.004821651193197, ""D"": -22.166298523545265}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.454,1257,16,0.0290132,A,A,A,True,True,True,-12.7524,-12.8174,-0.0649881,5.57247,5.48063,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.817431177012622, ""B"": -18.29806523025036, ""C"": -24.901594447437674, ""D"": -21.72373414412141}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.454,1258,16,0.0289075,A,A,A,True,True,True,-15.4685,-15.1815,0.287016,2.53602,3.05459,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.181517620920204, ""B"": -26.110031386837363, ""C"": -18.236104080453515, ""D"": -22.83403573743999}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.454,1265,16,0.029643,A,A,A,True,True,True,-15.4863,-17.1491,-1.66283,2.33835,1.17601,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.149143912713043, ""B"": -19.903455900028348, ""C"": -29.64260907098651, ""D"": -18.325152815668844}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.454,1261,16,0.0298414,A,A,A,True,True,True,-13.9754,-13.8655,0.109874,2.42178,2.25119,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.865514360368252, ""B"": -16.11670905931942, ""C"": -18.36730320705101, ""D"": -17.24602595571696}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.454,1272,16,0.0300729,A,A,A,True,True,True,-13.7068,-15.0046,-1.29782,1.93063,0.803266,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.004591494653141, ""B"": -15.80785767447378, ""C"": -19.554385223891586, ""D"": -18.210908160013787}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.454,1269,16,0.0291214,A,A,A,True,True,True,-14.9388,-16.2106,-1.27177,1.38537,1.3665,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.21059592126403, ""B"": -17.57709614298801, ""C"": -19.48688267543912, ""D"": -21.358895022422075}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.454,1278,16,0.0291313,B,A,B,True,False,False,-15.8089,-16.0059,-0.196981,0.63258,-0.115134,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.890782996546477, ""B"": -16.005916586931562, ""C"": -20.1905620795078, ""D"": -16.58144106180407}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.454,1277,16,0.0297618,A,A,A,True,True,True,-14.712,-14.8912,-0.179243,1.81889,2.3598,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.891219795448706, ""B"": -17.251020494208205, ""C"": -18.149193033459596, ""D"": -22.444898838642985}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.454,1266,16,0.0302381,B,B,B,True,True,True,-15.1276,-15.7763,-0.648626,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.02625704393722, ""B"": -15.776257043937221, ""C"": -18.984587421313336, ""D"": -23.33387280581519}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.454,1267,16,0.0301406,B,A,B,True,False,False,-17.0755,-17.1516,-0.0760558,0.233699,-0.0794951,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.072108593943994, ""B"": -17.151603662219713, ""C"": -18.35486734099686, ""D"": -20.531880263704807}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.455,1262,16,0.0310926,A,A,A,True,True,True,-12.3911,-13.9127,-1.52163,6.80929,5.84056,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.912690131997806, ""B"": -25.14357061404735, ""C"": -19.753248687367886, ""D"": -19.930904406082846}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.455,1264,16,0.0308276,A,A,A,True,True,True,-15.4029,-16.1696,-0.766693,4.77104,3.78114,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.169623548397794, ""B"": -21.608856791777725, ""C"": -19.9507601398509, ""D"": -23.400451428373344}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.455,1265,16,0.0308197,A,A,A,True,True,True,-16.6898,-17.4749,-0.785024,1.31968,1.5739,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.47486147051677, ""B"": -19.048759027165943, ""C"": -20.20987829053047, ""D"": -22.263330698013306}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.455,1257,16,0.0298476,A,A,A,True,True,True,-12.7524,-12.4637,0.288762,5.57247,5.66888,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.463681439869106, ""B"": -18.13256448879838, ""C"": -24.598472046665847, ""D"": -21.49410881847143}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.455,1258,16,0.0297037,A,A,A,True,True,True,-15.4685,-15.0059,0.462683,2.53602,3.16182,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -15.005850753281265, ""B"": -25.965086983516812, ""C"": -18.167667293921113, ""D"": -22.84045155812055}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.455,1265,16,0.030317,A,A,A,True,True,True,-15.4863,-17.1235,-1.63722,2.33835,1.01587,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.123533204663545, ""B"": -20.030092805624008, ""C"": -29.415816112654284, ""D"": -18.1394058825681}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.455,1261,16,0.0300365,A,A,A,True,True,True,-13.9754,-13.8089,0.166525,2.42178,2.44456,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.808863996528089, ""B"": -16.253426481012866, ""C"": -18.380137083120644, ""D"": -17.257889031643117}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.455,1272,16,0.0301419,A,A,A,True,True,True,-13.7068,-15.4759,-1.76911,1.93063,0.68121,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -15.475887973683712, ""B"": -16.157098283452797, ""C"": -19.992744443996344, ""D"": -18.655548130060197}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.455,1269,16,0.0308081,A,A,A,True,True,True,-14.9388,-16.6099,-1.6711,1.38537,1.30261,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.609929938218556, ""B"": -17.912539264638326, ""C"": -19.97996711730957, ""D"": -21.937164838425815}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.455,1278,16,0.0291502,B,B,B,True,True,True,-15.8089,-15.7708,0.0381817,0.63258,0.0296593,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.800413586897776, ""B"": -15.770754253695486, ""C"": -20.271110975256306, ""D"": -16.212183628231287}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.455,1277,16,0.0312275,A,A,A,True,True,True,-14.712,-14.947,-0.23502,1.81889,2.3176,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -14.94699716125615, ""B"": -17.264599665853893, ""C"": -17.95921503775753, ""D"": -23.007986708078533}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.455,1266,16,0.0304805,B,B,B,True,True,True,-15.1276,-15.5225,-0.394882,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.897513633826748, ""B"": -15.522513633826748, ""C"": -18.877092076654662, ""D"": -23.148751147615258}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.455,1267,16,0.0299324,B,A,B,True,False,False,-17.0755,-17.1985,-0.122972,0.233699,-0.00639065,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.192129321512766, ""B"": -17.198519969941117, ""C"": -18.365380495786667, ""D"": -20.60914761153981}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
0.456,1262,16,0.0308793,A,A,A,True,True,True,-12.3911,-13.9819,-1.59087,6.80929,5.89085,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -13.981930384179577, ""B"": -25.209440208040178, ""C"": -19.872778817545623, ""D"": -19.94103203244231}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.456,1264,16,0.0300507,A,A,A,True,True,True,-15.4029,-16.0093,-0.606356,4.77104,4.11135,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.00928681041114, ""B"": -21.790590107663775, ""C"": -20.12063750415109, ""D"": -23.12810930539854}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.456,1265,16,0.0308353,A,A,A,True,True,True,-16.6898,-17.8405,-1.15063,1.31968,1.64831,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.840463856002316, ""B"": -19.48877369830734, ""C"": -20.013966657585115, ""D"": -22.091265738010406}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
